-9.403,27.491,321.0,15.8,1.0,09/02/2015,0852,T,0
-8.897,23.815,321.9,8.1,1.0,09/02/2015,0852,T,47
-8.659,22.146,312.9,5.0,1.0,09/02/2015,0852,T,17
-8.660,22.155,314.1,5.6,1.0,09/02/2015,0852,T,28
-8.906,23.814,322.1,8.5,1.0,09/02/2015,0852,T,47
-9.366,27.115,324.4,12.5,1.0,09/02/2015,0852,T,66
-9.368,27.129,325.9,16.3,1.0,09/02/2015,0852,T,74
-9.417,27.329,327.1,23.7,1.0,09/02/2015,0852,T,75
-9.419,27.343,325.7,20.7,1.0,09/02/2015,0852,T,73
-8.080,18.233,317.1,16.8,1.0,09/02/2015,0852,T,48
-8.083,18.249,319.0,20.1,1.0,09/02/2015,0852,T,62
-8.074,18.122,320.2,29.0,1.0,09/02/2015,0852,T,72
-9.699,29.181,326.2,40.6,1.0,09/02/2015,0852,T,75
-9.701,29.200,327.5,46.3,1.0,09/02/2015,0852,T,77
-9.712,29.180,326.4,43.6,1.0,09/02/2015,0852,T,76
-9.714,29.199,319.6,23.1,1.0,09/02/2015,0852,T,56
-9.978,31.238,315.3,36.0,1.0,09/02/2015,0852,T,52
-9.583,28.131,328.5,40.0,1.0,09/02/2015,0852,T,78
-9.701,29.195,327.3,44.5,1.0,09/02/2015,0852,T,71
-8.582,21.101,328.8,23.6,1.0,09/02/2015,0852,T,80
-9.579,28.126,318.6,17.2,1.0,09/02/2015,0852,T,45
-9.712,29.174,322.8,29.4,1.0,09/02/2015,0852,T,57
-9.714,29.193,324.3,36.6,1.0,09/02/2015,0852,T,72
-9.590,28.124,321.2,23.0,1.0,09/02/2015,0852,T,63
-9.977,31.233,314.7,34.6,1.0,09/02/2015,0852,T,47
-9.876,29.837,321.2,34.9,1.0,09/02/2015,0852,T,68
-8.971,23.253,358.7,75.0,1.0,09/02/2015,0852,T,99
-8.972,23.262,328.0,18.0,1.0,09/02/2015,0852,T,78
-9.280,24.875,321.2,11.1,1.0,09/02/2015,0852,T,66
-9.926,29.628,324.9,37.6,1.0,09/02/2015,0852,T,53
-9.323,24.934,343.9,43.0,1.0,09/02/2015,0852,T,91
-9.324,24.944,327.7,15.9,1.0,09/02/2015,0852,T,57
-9.334,24.942,323.9,12.5,1.0,09/02/2015,0852,T,55
-9.679,27.404,331.0,38.9,1.0,09/02/2015,0852,T,80
-10.026,29.805,325.1,45.0,1.0,09/02/2015,0852,T,68
-9.775,27.533,321.8,16.2,1.0,09/02/2015,0852,T,52
-10.052,29.586,342.2,130.0,1.0,09/02/2015,0852,T,90
-10.055,29.606,325.2,46.9,1.0,09/02/2015,0852,T,75
-9.775,27.526,320.3,14.8,1.0,09/02/2015,0852,T,51
-10.049,29.579,336.0,94.9,1.0,09/02/2015,0852,T,86
-10.051,29.600,326.3,50.5,1.0,09/02/2015,0852,T,71
-10.064,29.599,321.0,29.9,1.0,09/02/2015,0852,T,27
-10.067,29.619,328.6,53.0,1.0,09/02/2015,0852,T,65
-10.078,29.597,341.2,118.9,1.0,09/02/2015,0852,T,89
-10.308,31.469,314.3,34.1,1.0,09/02/2015,0852,T,39
-8.171,16.354,319.9,45.9,1.0,09/02/2015,0852,T,72
-8.418,17.741,319.0,18.5,1.0,09/02/2015,0852,T,47
-10.070,29.030,325.7,43.1,1.0,09/02/2015,0852,T,69
-10.334,31.058,321.8,62.4,1.0,09/02/2015,0852,T,69
-8.166,16.349,320.6,45.2,1.0,09/02/2015,0852,T,68
-8.415,17.753,317.4,17.3,1.0,09/02/2015,0852,T,46
-10.070,29.025,320.7,29.9,1.0,09/02/2015,0852,T,64
-10.333,31.053,317.6,45.2,1.0,09/02/2015,0852,T,61
-9.879,27.365,336.1,50.7,1.0,09/02/2015,0852,T,84
-10.049,28.659,320.7,23.6,1.0,09/02/2015,0852,T,65
-9.100,21.830,341.7,39.3,1.0,09/02/2015,0852,T,90
-9.101,21.839,319.9,8.7,1.0,09/02/2015,0852,T,66
-10.054,28.604,323.2,34.7,1.0,09/02/2015,0852,T,70
-10.204,29.662,328.2,55.5,1.0,09/02/2015,0852,T,72
-8.239,16.204,314.5,24.1,1.0,09/02/2015,0852,T,55
-8.242,16.226,317.0,30.4,1.0,09/02/2015,0852,T,66
-10.432,31.360,318.1,46.4,1.0,09/02/2015,0852,T,58
-10.144,28.996,340.2,100.2,1.0,09/02/2015,0852,T,89
-10.182,29.189,352.7,168.8,1.0,09/02/2015,0852,T,96
-10.213,29.654,323.6,29.1,1.0,09/02/2015,0852,T,70
-8.250,16.218,323.3,51.4,1.0,09/02/2015,0852,T,75
-10.144,28.989,337.8,90.1,1.0,09/02/2015,0852,T,87
-10.147,29.009,319.7,23.2,1.0,09/02/2015,0852,T,51
-10.429,31.353,319.0,51.0,1.0,09/02/2015,0852,T,61
-10.181,29.182,349.2,147.1,1.0,09/02/2015,0852,T,94
-10.214,29.442,317.9,19.6,1.0,09/02/2015,0852,T,49
